VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesDollars,TotalSalesQuantity,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio,PurchaseContribution%,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
4425,MARTIGNETTI COMPANIES,36154,Frogs Leap Znfdl Napa,19.99,29.99,750.0,500,9995.0,15244.119999999999,488.0,10403.67,54.06,144929.24,5249.119999999999,34.433735761723206,0.976,1.5251745872936466,0.003104994169101626,19.99,Medium,239.88
10754,PERFECTA WINES,21836,Merriam Pnt Nr Cuvee RRV,15.03,24.99,750.0,665,9994.95,14156.89,611.0,8665.25,67.77,28720.52,4161.939999999999,29.398688553771336,0.9187969924812031,1.4164042841635025,0.003104978636364412,15.030000000000001,Medium,811.62
8664,"STOLI GROUP,(USA) LLC",3280,Stolichnaya Elite Vodka,5.55,6.99,50.0,1800,9990.0,2544.36,364.0,1411.98,18.63,18544.49,-7445.639999999999,-292.63311795500636,0.20222222222222222,0.2546906906906907,0.0031034408953802147,5.55,Large,7969.8
1392,CONSTELLATION BRANDS INC,17297,Clos du Bois Rouge,5.88,10.99,750.0,1698,9984.24,18719.7,1930.0,12351.35,213.89000000000001,79528.99,8735.460000000001,46.66452988028655,1.1366313309776208,1.874924881613423,0.0031016515240531485,5.88,Large,-1364.16
9744,FREDERICK WILDMAN & SONS,24971,Hugel Gentil White,7.18,13.49,750.0,1390,9980.199999999999,16149.82,1318.0,9318.44,146.33,3999.93,6169.620000000001,38.20240720949212,0.9482014388489208,1.618186008296427,0.0031003964788862476,7.179999999999999,Large,516.96
4425,MARTIGNETTI COMPANIES,34014,Hess Collection Cab S Mt Vee,34.41,57.99,750.0,290,9978.9,16851.19,281.0,10672.220000000001,31.13,144929.24,6872.289999999999,40.78222368865344,0.9689655172413794,1.6886821192716632,0.0030999926277186806,34.41,Medium,309.68999999999994
4425,MARTIGNETTI COMPANIES,17981,If You See Kay Red Blend,11.68,17.99,750.0,853,9963.039999999999,17293.059999999998,894.0,10346.65,99.22,144929.24,7330.019999999999,42.387061630503794,1.0480656506447832,1.7357212256500023,0.0030950656434743633,11.68,Medium,-478.88
3252,E & J GALLO WINERY,6734,Gallo Twin Valley Cab Svgn C,6.49,9.99,1500.0,1535,9962.15,15552.62,1538.0,9394.7,343.15000000000003,61966.91,5590.470000000001,35.94551914725622,1.0019543973941367,1.5611710323574732,0.0030947891607519527,6.489999999999999,Large,-19.47
11567,CAMPARI AMERICA,652,Frangelico Gift Pack-Candle,16.41,21.99,750.0,606,9944.46,11655.75,525.0,9469.74,413.97,20964.81,1711.2900000000009,14.681938099221423,0.8663366336633663,1.1720847587500982,0.0030892936783255983,16.41,Medium,1329.21
4425,MARTIGNETTI COMPANIES,25647,De Loach Russian River Chard,13.42,19.99,750.0,741,9944.22,15708.66,834.0,9649.88,92.54,144929.24,5764.4400000000005,36.69593714549809,1.125506072874494,1.579677440764585,0.0030892191211869704,13.42,Medium,-1248.06
9165,ULTRA BEVERAGE COMPANY LLP,25292,Ch Grand Renom Brdx Bl 14,8.05,11.99,750.0,1235,9941.75,14807.65,1235.0,7781.51,137.42000000000002,68054.7,4865.9,32.860717264386984,1.0,1.4894409937888198,0.0030884518039685934,8.05,Large,0.0
4425,MARTIGNETTI COMPANIES,26379,Orin Swift Machete Red,30.66,45.99,750.0,324,9933.84,14762.79,321.0,7082.46,35.81,144929.24,4828.950000000001,32.71028037383178,0.9907407407407407,1.4861111111111112,0.0030859945249413203,30.66,Medium,91.98
6213,MHW LTD,2793,Camus Elegance VS Cognac,17.18,21.99,750.0,578,9930.04,14707.5,700.0,9165.75,551.7,9621.58,4777.459999999999,32.483154852966166,1.2110726643598615,1.4811118585625032,0.0030848140369130477,17.180000000000003,Medium,-2095.96
1587,VINEYARD BRANDS INC,13498,Riva Rey Tempranillo,4.63,6.99,750.0,2144,9926.720000000001,16978.73,2127.0,9487.17,236.38,6070.09,7052.009999999998,41.53437860193311,0.992070895522388,1.710406861480932,0.0030837826631620307,4.630000000000001,Large,78.71
9552,M S WALKER INC,16971,Angeline Rsv Cab Svgn,7.43,13.99,750.0,1336,9926.48,20447.39,1361.0,12978.41,150.98,55551.82,10520.91,51.45355959856002,1.0187125748502994,2.059883261740315,0.003083708106023402,7.43,Large,-185.75
9552,M S WALKER INC,10991,Ch Nicot Bordeaux,6.75,12.99,750.0,1470,9922.5,10374.51,1469.0,3620.67,164.41,55551.82,452.0100000000002,4.356928664582715,0.9993197278911564,1.0455540438397581,0.0030824717001411593,6.75,Large,6.75
3252,E & J GALLO WINERY,7818,Andre Cold Duck,3.71,5.99,750.0,2672,9913.12,15360.84,2616.0,4804.3,292.74,61966.91,5447.719999999999,35.464987591824396,0.9790419161676647,1.5495464596413642,0.0030795577586397913,3.7100000000000004,Large,207.76
90024,VINILANDIA USA,44780,Nicolis Valpo Seccal Ripasso,12.9,21.99,750.0,768,9907.2,16976.629999999997,737.0,11725.91,81.46000000000001,2802.64,7069.429999999997,41.642128031299485,0.9596354166666666,1.7135648821059428,0.00307771868255364,12.9,Medium,399.90000000000003
17035,PERNOD RICARD USA,24703,Kenwood J London Cab Svgn,15.43,22.99,750.0,642,9906.06,19432.84,616.0,11365.39,68.43,123780.22,9526.78,49.02412616992679,0.9595015576323987,1.9617123255865603,0.003077364536145158,15.43,Medium,401.18
9165,ULTRA BEVERAGE COMPANY LLP,17145,Honeymaker Blueberry Mead,11.56,17.99,750.0,856,9895.36,14218.88,812.0,11229.589999999998,89.58,68054.7,4323.519999999999,30.406895620470802,0.9485981308411215,1.4369239724476925,0.003074040530381337,11.56,Medium,508.64000000000004
9165,ULTRA BEVERAGE COMPANY LLP,22447,Pizzolato Pnt Grigio,4.72,12.99,750.0,2096,9893.12,30133.89,4311.0,11239.92,481.76,68054.7,20240.769999999997,67.1694560509778,2.0567748091603053,3.0459440500064687,0.003073344663754145,4.720000000000001,Large,-10454.8
2000,SOUTHERN WINE & SPIRITS NE,25853,Purple Heart Red,11.4,16.99,750.0,867,9883.800000000001,8988.8,520.0,4618.33,57.93,19016.59,-895.0000000000018,-9.95683517265933,0.5997693194925029,0.9094477832412633,0.003070449361537434,11.400000000000002,Medium,3955.8
9165,ULTRA BEVERAGE COMPANY LLP,19895,Skeleton Malbec,6.45,9.99,1000.0,1531,9874.95,17372.57,1643.0,11422.25,246.45,68054.7,7497.619999999999,43.15780566720985,1.0731548007838014,1.75925650256457,0.0030677000670505357,6.45,Large,-722.4
10754,PERFECTA WINES,17394,Ch La Mission 09 Blanc Pessc,519.47,829.99,750.0,19,9869.93,15199.81,19.0,3199.96,2.14,28720.52,5329.879999999999,35.06543831797897,1.0,1.5400119352416886,0.0030661405802342384,519.47,Small,0.0
1392,CONSTELLATION BRANDS INC,23211,Wild Horse Pnt Gris CC,8.27,11.99,750.0,1193,9866.109999999999,9732.06,794.0,4044.75,88.62,79528.99,-134.04999999999927,-1.3774062223208579,0.6655490360435876,0.986413084792284,0.00306495387911108,8.27,Large,3299.73
9552,M S WALKER INC,2236,Cedar Ridge Rye Whiskey,32.84,44.99,750.0,300,9852.0,629.86,14.0,629.86,11.06,55551.82,-9222.14,-1464.1571142793634,0.04666666666666667,0.06393219650832319,0.0030605705406692566,32.84,Medium,9392.240000000002
7153,PINE STATE TRADING CO,2717,Big Peat Scotch,43.38,58.99,750.0,227,9847.259999999998,8329.62,138.0,7540.75,108.9,15884.82,-1517.6399999999976,-18.219798742319547,0.6079295154185022,0.8458820016938724,0.003059098037181358,43.379999999999995,Medium,3860.82
90024,VINILANDIA USA,20552,Cafaggio Basilica Chianti Cl,9.58,13.99,750.0,1027,9838.66,16454.27,1073.0,11616.43,118.74000000000001,2802.64,6615.610000000001,40.2060377032831,1.044790652385589,1.6724096574126965,0.003056426406380531,9.58,Medium,-440.68
9165,ULTRA BEVERAGE COMPANY LLP,25555,Brotte Optimum Chat du Pape,27.39,39.99,750.0,359,9833.01,9197.7,230.0,6598.35,25.4,68054.7,-635.3099999999995,-6.907270295834822,0.6406685236768802,0.9353900789280191,0.0030546712070753357,27.39,Medium,3533.31
4425,MARTIGNETTI COMPANIES,39631,Red Truck Cal,5.44,10.99,750.0,1807,9830.08,17710.59,1941.0,10186.95,215.51,144929.24,7880.51,44.4960331643384,1.0741560597675706,1.8016730280933624,0.0030537609886745884,5.44,Large,-728.96
9165,ULTRA BEVERAGE COMPANY LLP,10734,A Bichot Chablis Long Depaqt,11.72,17.99,750.0,838,9821.359999999999,13133.609999999999,739.0,8326.32,81.92,68054.7,3312.25,25.219646388159845,0.8818615751789977,1.3372496273428527,0.0030510520793044465,11.719999999999999,Medium,1160.28
4692,KOBRAND CORPORATION,13081,Dom Ferret Pouilly Fuisse,20.25,32.99,750.0,485,9821.25,14683.34,466.0,9540.97,51.63,9139.38,4862.09,33.11297020977516,0.9608247422680413,1.4950581646939036,0.003051017907282576,20.25,Medium,384.75
4425,MARTIGNETTI COMPANIES,28606,Cline Viognier Sonoma Count,6.62,9.99,750.0,1481,9804.22,14145.84,1416.0,7442.55,157.53,144929.24,4341.620000000001,30.691850042132536,0.9561107359891965,1.4428317602012195,0.003045727456987448,6.619999999999999,Large,430.3
9165,ULTRA BEVERAGE COMPANY LLP,2151,Bain's Cape Mountain Whisky,26.42,36.99,750.0,371,9801.82,2807.15,85.0,2277.31,67.04,68054.7,-6994.67,-249.17336088203336,0.22911051212938005,0.2863906907084603,0.0030449818856011705,26.419999999999998,Medium,7556.120000000001
9165,ULTRA BEVERAGE COMPANY LLP,28239,Fetzer Eagle Peak Merlot,8.55,13.99,1500.0,1146,9798.3,16169.61,1239.0,10469.98,276.16,68054.7,6371.310000000001,39.40299116676284,1.081151832460733,1.650246471326659,0.003043888380901297,8.549999999999999,Large,-795.1500000000001
4425,MARTIGNETTI COMPANIES,13451,Clifford Bay Svgn Bl Marlbor,8.05,12.99,750.0,1214,9772.699999999999,14288.09,1191.0,6935.22,132.61,144929.24,4515.390000000001,31.602474508489248,0.9810543657331137,1.4620411963940367,0.00303593561944767,8.049999999999999,Large,185.15
4425,MARTIGNETTI COMPANIES,26990,Colavita Pinot Grigio,3.24,4.99,750.0,3016,9771.84,15034.87,3013.0,1312.3700000000001,338.68,144929.24,5263.030000000001,35.005490569589234,0.9990053050397878,1.53859150374955,0.0030356684563675874,3.24,Large,9.72
173357,TAMWORTH DISTILLING,3666,Art in the Age Chicory Root,18.79,24.99,375.0,520,9770.8,8996.4,360.0,4873.049999999999,141.19,202.5,-774.3999999999996,-8.607887599484235,0.6923076923076923,0.9207434396364679,0.0030353453754335333,18.79,Medium,3006.3999999999996
7153,PINE STATE TRADING CO,13595,Palagetto Brunello d Montlcn,32.88,50.99,750.0,297,9765.36,12569.49,251.0,9070.19,27.740000000000002,15884.82,2804.129999999999,22.30901969769656,0.8451178451178452,1.287150704121507,0.003033655413624638,32.88,Medium,1512.48
10754,PERFECTA WINES,39575,Morgan Winery Double L Pnt N,30.61,45.99,750.0,319,9764.59,8875.09,191.0,6658.570000000001,21.1,28720.52,-889.5,-10.02243357532149,0.5987460815047022,0.9089055454453285,0.0030334162094715405,30.61,Medium,3918.08
1587,VINEYARD BRANDS INC,45333,Cono Sur Svgn Bl Cntrl Vly,4.76,6.99,750.0,2050,9758.0,16413.15,1985.0,8723.48,220.77,6070.09,6655.1500000000015,40.547670617766855,0.9682926829268292,1.6820198811231812,0.00303136899470672,4.76,Large,309.4
1392,CONSTELLATION BRANDS INC,20180,Rosatello Sw Sparkling Rose,9.65,13.99,750.0,1011,9756.15,14395.84,1016.0,10984.25,112.21000000000001,79528.99,4639.6900000000005,32.22938015426679,1.0049455984174085,1.47556566883453,0.0030307942834297977,9.65,Medium,-48.25
516,BANFI PRODUCTS CORP,13433,C Y Toro Carmenere de Casa,12.33,19.99,750.0,791,9753.03,14624.21,779.0,8469.5,86.49000000000001,8510.41,4871.1799999999985,33.30901293129679,0.9848293299620733,1.49945299050654,0.0030298250406276374,12.33,Medium,147.96
9165,ULTRA BEVERAGE COMPANY LLP,9361,KAH Anejo Tequila,48.5,64.99,750.0,201,9748.5,24096.44,356.0,22061.739999999998,281.01,68054.7,14347.939999999999,59.54381643097486,1.771144278606965,2.471810022054675,0.0030284177746360383,48.5,Medium,-7517.5
9815,WINE GROUP INC,42678,Fish Eye Shiraz,3.33,4.99,750.0,2927,9746.91,15215.37,2863.0,8662.880000000001,317.93,27100.41,5468.460000000001,35.940368193478044,0.9781346088144858,1.5610455005740282,0.0030279238335926295,3.33,Large,213.12
6785,PALM BAY INTERNATIONAL INC,6932,Santa Rita 120 Chard,3.99,5.99,750.0,2440,9735.6,14927.08,2492.0,6331.43,278.1,13605.41,5191.48,34.77893868057249,1.021311475409836,1.5332470520563704,0.0030244103284347967,3.99,Large,-207.48000000000002
8673,STE MICHELLE WINE ESTATES,14130,14 Hands Hot to Trot White,5.8,9.99,750.0,1675,9715.0,16198.86,1714.0,7327.78,191.17000000000002,15919.7,6483.860000000001,40.02664385024625,1.0232835820895523,1.6674071024189399,0.003018010840702581,5.8,Large,-226.2
480,BACARDI USA INC,4298,Bacardi Raspberry Rum,0.74,0.99,50.0,13120,9708.8,11611.710000000001,11729.0,3445.2,610.27,89286.27,1902.9100000000017,16.38785329637066,0.8939786585365853,1.1959984756097564,0.0030160847812880304,0.74,Large,1029.34
9165,ULTRA BEVERAGE COMPANY LLP,20102,Julia James Pnt Nr,6.7,9.99,750.0,1448,9701.6,13650.57,1443.0,4974.58,161.45000000000002,68054.7,3948.9699999999993,28.928975127045973,0.9965469613259669,1.4070431681372144,0.0030138480671291984,6.7,Large,33.5
9552,M S WALKER INC,38473,Adelsheim Pnt Gris Ore,10.38,15.99,750.0,934,9694.92,12788.15,785.0,8013.05,87.0,55551.82,3093.2299999999996,24.18825240554732,0.8404710920770878,1.3190567843777978,0.0030117728934373924,10.38,Medium,1546.6200000000001
9815,WINE GROUP INC,24003,Corbett Canyon Cab Svgn,4.54,7.99,1500.0,2135,9692.9,18187.93,2207.0,9147.83,493.27000000000004,27100.41,8495.03,46.70696445389883,1.0337236533957845,1.876417790341384,0.003011145370853942,4.54,Large,-326.88
1392,CONSTELLATION BRANDS INC,10205,R Mondavi Pnt Nr Napa Vly,16.99,26.99,750.0,568,9650.32,14598.63,537.0,9700.439999999999,59.5,79528.99,4948.3099999999995,33.89571487187496,0.9454225352112676,1.5127612348606057,0.0029979176918424016,16.99,Medium,526.6899999999999
3252,E & J GALLO WINERY,8075,Sheffield Tawny Port,6.75,9.99,1500.0,1429,9645.75,14355.630000000001,1437.0,7902.09,320.84000000000003,61966.91,4709.880000000001,32.80859147247457,1.0055983205038488,1.4882855143456963,0.0029964979996610313,6.75,Large,-54.0
12546,JIM BEAM BRANDS COMPANY,2638,Bowmore Islay 18-Yr Sgl Malt,95.38,123.99,750.0,101,9633.38,11699.1,90.0,10399.2,71.04,123880.97,2065.720000000001,17.657084733013658,0.8910891089108911,1.2144335632976173,0.0029926552004742595,95.38,Medium,1049.1799999999998
1392,CONSTELLATION BRANDS INC,19486,Franciscan Equilibrium White,11.76,17.99,750.0,819,9631.44,18795.05,995.0,9312.89,110.58,79528.99,9163.609999999999,48.755443587540334,1.2148962148962148,1.9514267856104588,0.0029920525302703518,11.76,Medium,-2069.7599999999998
10754,PERFECTA WINES,17186,Columna Albarino,9.33,13.99,750.0,1032,9628.56,15379.94,1006.0,9329.9,111.59,28720.52,5751.380000000001,37.39533444213697,0.9748062015503876,1.5973250413353608,0.002991157844606819,9.33,Medium,242.58
9625,WESTERN SPIRITS BEVERAGE CO,2794,Bird Dog Bourbon,10.5,14.99,750.0,917,9628.5,28413.3,1770.0,21970.329999999998,1395.69,1933.19,18784.8,66.11270074225803,1.93020719738277,2.9509580931609283,0.002991139205322162,10.5,Medium,-8956.5
10754,PERFECTA WINES,17188,The Messenger Telegram Red 1,11.4,18.99,750.0,844,9621.6,14002.929999999998,807.0,7272.829999999999,89.78,28720.52,4381.329999999998,31.288666014898304,0.9561611374407583,1.4553639727280283,0.0029889956875866143,11.4,Medium,421.8
9165,ULTRA BEVERAGE COMPANY LLP,5989,Tanteo Jalapeno Tequila,2.3,2.99,50.0,4181,9616.3,5851.43,1957.0,2831.53,100.62,68054.7,-3764.869999999999,-64.34102433080459,0.46806983975125566,0.6084907916766324,0.0029873492174419176,2.3,Large,5115.2
8320,SHAW ROSS INT L IMP LTD,8728,Blue Nun Authentic White,9.45,15.99,1500.0,1016,9601.2,16649.73,1027.0,11652.81,228.57,3151.92,7048.529999999999,42.334200014054275,1.0108267716535433,1.7341301087364078,0.002982658330803255,9.450000000000001,Medium,-103.94999999999999
4425,MARTIGNETTI COMPANIES,25715,Grgich Hills Fume Bl Napa,16.44,29.99,750.0,584,9600.960000000001,15336.82,518.0,9554.769999999999,57.410000000000004,144929.24,5735.859999999999,37.3992783380127,0.886986301369863,1.5974256740992565,0.0029825837736646276,16.44,Medium,1085.0400000000002
7153,PINE STATE TRADING CO,27219,Poggio Antico 11 Brun Altero,53.33,79.99,750.0,180,9599.400000000001,5444.28,72.0,3189.58,7.99,15884.82,-4155.120000000002,-76.3208358130001,0.4,0.5671479467466716,0.0029820991522635475,53.330000000000005,Medium,5759.639999999999
10754,PERFECTA WINES,12534,Ch Beaulieu Grand Vin Brdx,6.89,11.99,750.0,1393,9597.77,13600.44,1356.0,8709.32,150.26,28720.52,4002.67,29.43044489737097,0.9734386216798278,1.4170416669705568,0.0029815927850303666,6.890000000000001,Large,254.92999999999998
7153,PINE STATE TRADING CO,25109,Tomaiolo Toscana,6.8,13.99,750.0,1410,9588.0,11837.710000000001,1129.0,6879.4400000000005,125.36,15884.82,2249.710000000001,19.00460477575478,0.800709219858156,1.2346380892782647,0.0029785576881787286,6.8,Large,1910.8
10754,PERFECTA WINES,24606,Fortant Cab Svgn,5.15,11.99,750.0,1861,9584.15,18554.57,2143.0,7701.59,239.33,28720.52,8970.42,48.34614868466367,1.15153143471252,1.9359640656709254,0.0029773616674132414,5.1499999999999995,Large,-1452.3000000000002
1587,VINEYARD BRANDS INC,21338,Vincent Delaporte Sancerre,12.98,19.99,750.0,736,9553.279999999999,14652.67,733.0,7636.179999999999,81.53,6070.09,5099.390000000001,34.801780153378196,0.9959239130434783,1.5337842081463122,0.002967771755457247,12.979999999999999,Medium,38.94
7153,PINE STATE TRADING CO,20660,WillM Alsace Rsl,7.38,10.99,750.0,1294,9549.72,12970.0,1100.0,3786.77,122.96000000000001,15884.82,3420.2800000000007,26.370701619121057,0.8500772797527048,1.3581550034974847,0.002966665824567602,7.38,Large,1431.72
9552,M S WALKER INC,23220,Parducci Pnt Nr,7.74,12.99,750.0,1233,9543.42,14535.01,1199.0,9617.08,132.86,55551.82,4991.59,34.3418408380868,0.9724249797242498,1.523039958421614,0.0029647086996786236,7.74,Large,263.16
7153,PINE STATE TRADING CO,22170,Bone Shaker Znfdl,13.07,19.99,750.0,730,9541.1,15273.65,735.0,10634.91,81.4,15884.82,5732.549999999999,37.53228599581632,1.0068493150684932,1.6008269486746811,0.0029639879806718887,13.07,Medium,-65.35
9165,ULTRA BEVERAGE COMPANY LLP,34998,Luiano Chianti Clsc,10.66,16.99,750.0,895,9540.7,15712.669999999998,933.0,9329.47,103.64,68054.7,6171.9699999999975,39.28021144719515,1.0424581005586593,1.6469095559026063,0.0029638637187741758,10.66,Medium,-405.08
10754,PERFECTA WINES,46599,Primaterra Primitivo,7.53,10.99,750.0,1266,9532.98,11970.1,1190.0,7062.9800000000005,132.11,28720.52,2437.120000000001,20.36006382569904,0.9399684044233807,1.2556514332349382,0.002961465464148316,7.529999999999999,Large,572.28
9165,ULTRA BEVERAGE COMPANY LLP,17866,James Mitchell Cab Svgn,8.9,14.99,750.0,1071,9531.9,11831.42,958.0,6460.79,106.54,68054.7,2299.5200000000004,19.435705942312932,0.8944911297852475,1.2412446626590712,0.002961129957024491,8.9,Large,1005.7
9552,M S WALKER INC,5710,Signatory Laphroaig 97 Cask,198.53,271.99,750.0,48,9529.44,1903.93,7.0,1903.93,5.53,55551.82,-7625.51,-400.51419957666513,0.14583333333333334,0.19979453147299317,0.002960365746353557,198.53,Small,8139.7300000000005
7239,REMY COINTREAU USA INC,675,Mount Gay 1703 Old Cask Slct,78.73,99.99,750.0,121,9526.33,10728.96,104.0,9889.039999999999,82.09,16978.67,1202.6299999999992,11.209194553805768,0.859504132231405,1.1262427398588963,0.0029593996100988388,78.73,Medium,1338.41
4425,MARTIGNETTI COMPANIES,25514,Elvio Cogno Barolo Cascina N,33.78,49.99,750.0,282,9525.960000000001,9034.2,180.0,3929.2200000000003,20.07,144929.24,-491.7600000000002,-5.4433154014744,0.6382978723404256,0.948376856505801,0.0029592846678434545,33.78,Medium,3445.56
3924,HEAVEN HILL DISTILLERIES,1096,Evan Williams Egg Nog,5.55,6.99,750.0,1716,9523.8,12057.75,1725.0,4340.79,1358.3,14069.87,2533.9500000000007,21.015114760216463,1.0052447552447552,1.2660650160650162,0.0029586136535958043,5.55,Large,-49.949999999999996
9165,ULTRA BEVERAGE COMPANY LLP,1963,Nikka Taketsuru Pure Malt 21,158.72,199.99,750.0,60,9523.2,5799.71,29.0,4599.77,22.87,68054.7,-3723.4900000000007,-64.20131351395158,0.48333333333333334,0.6090085265456989,0.0029584272607492356,158.72,Small,4920.32
9815,WINE GROUP INC,15292,Flip Flop Chard,3.37,5.99,750.0,2825,9520.25,16039.95,2705.0,8028.490000000001,301.3,27100.41,6519.700000000001,40.64663543215534,0.9575221238938053,1.684824453139361,0.0029575108292536024,3.37,Large,404.40000000000003
1392,CONSTELLATION BRANDS INC,39716,Ravenswood Vntrs Blnd Shiraz,5.4,7.99,750.0,1763,9520.199999999999,15124.01,1799.0,10344.710000000001,199.17000000000002,79528.99,5603.810000000001,37.05240871964513,1.0204197390811118,1.5886231381693663,0.002957495296516388,5.3999999999999995,Large,-194.4
3252,E & J GALLO WINERY,25995,Gallo Cafe Znfdl Cal,6.57,9.99,1500.0,1449,9519.93,15163.07,1493.0,7536.58,334.34000000000003,61966.91,5643.139999999999,37.216342073208125,1.0303657694962043,1.5927711653341987,0.0029574114197354322,6.57,Large,-289.08000000000004
10754,PERFECTA WINES,43489,Ken Forrester Petit Chenin B,8.05,11.99,750.0,1182,9515.1,15735.49,1251.0,7853.76,139.25,28720.52,6220.389999999999,39.530958362275335,1.0583756345177664,1.6537387941272292,0.0029559109573205487,8.05,Large,-555.45
9552,M S WALKER INC,38889,Justin Justification Paso R,21.7,33.99,750.0,438,9504.599999999999,7588.35,165.0,5288.85,18.25,55551.82,-1916.2499999999982,-25.252525252525228,0.3767123287671233,0.7983870967741937,0.002952649082505584,21.699999999999996,Medium,5924.099999999999
17035,PERNOD RICARD USA,6109,Plymouth Sloe Gin,26.18,32.99,750.0,363,9503.34,3604.81,119.0,3169.95,93.9,123780.22,-5898.530000000001,-163.62942845808797,0.3278236914600551,0.37932032317059056,0.002952257657527789,26.18,Medium,6387.92
6215,MOONLIGHT MEADERY,16568,Moonlight Meadery Sumptuous,8.84,12.99,375.0,1075,9503.0,12314.52,948.0,10586.85,55.79,365.61,2811.5200000000004,22.830934539064458,0.881860465116279,1.2958560454593286,0.0029521520349147326,8.84,Large,1122.68
3960,DIAGEO NORTH AMERICA INC,2782,The Gifted Horse,39.05,49.99,750.0,243,9489.15,12147.57,243.0,8448.31,191.54,257032.07,2658.42,21.884376875375075,1.0,1.2801536491677337,0.0029478494667064224,39.05,Medium,0.0
3252,E & J GALLO WINERY,36579,Covey Run Rsl Columbia Vly,3.92,5.99,750.0,2420,9486.4,14471.84,2416.0,6547.070000000001,269.48,61966.91,4985.4400000000005,34.44924764231777,0.9983471074380166,1.5255355034575815,0.0029469951661596464,3.92,Large,15.68
12546,JIM BEAM BRANDS COMPANY,17458,Skinnygirl Rose Wine,6.03,8.99,750.0,1573,9485.19,15053.0,1600.0,9404.050000000001,177.45000000000002,123880.97,5567.8099999999995,36.988042250714145,1.0171646535282899,1.587000365833473,0.002946619273919065,6.03,Large,-162.81
9165,ULTRA BEVERAGE COMPANY LLP,22598,Animo Cab Svgn,45.15,69.99,750.0,210,9481.5,5179.259999999999,74.0,1049.85,8.290000000000001,68054.7,-4302.240000000001,-83.06669292524417,0.3523809523809524,0.5462490112323999,0.002945472957912663,45.15,Medium,6140.4
10754,PERFECTA WINES,10164,Andre Bourgogne Pnt Nr RSV,10.45,15.99,750.0,907,9478.15,12986.039999999999,796.0,8475.81,88.2,28720.52,3507.8899999999994,27.01277679723765,0.8776185226019846,1.370102815422841,0.0029444322645193173,10.45,Medium,1159.9499999999998
1590,DIAGEO CHATEAU ESTATE WINES,22531,BV Coastal Estate Chard,6.16,8.99,750.0,1538,9474.08,19073.77,2123.0,7892.17,236.52,7259.75,9599.69,50.32927418124472,1.3803641092327699,2.0132582794318816,0.0029431678997100886,6.16,Large,-3603.6
480,BACARDI USA INC,4903,Bacardi Superior Rum,2.87,3.99,200.0,3300,9471.0,39756.36,9964.0,12895.68,2092.44,89286.27,30285.36,76.17739652221682,3.0193939393939395,4.19769401330377,0.002942211083097699,2.87,Large,-19125.68
4950,LATITUDE BEVERAGE COMPANY,15837,Ninety+Cellars Lot 37 Shiraz,5.26,9.99,750.0,1800,9468.0,17389.05,1795.0,10638.14,199.28,1610.0,7921.049999999999,45.55194217050385,0.9972222222222222,1.8366128010139415,0.002941279118864852,5.26,Large,26.299999999999997
9165,ULTRA BEVERAGE COMPANY LLP,25694,Cornerstone Pnt Gris 13 Napa,6.75,9.99,750.0,1400,9450.0,13916.07,1393.0,5754.24,155.45000000000002,68054.7,4466.07,32.09289691701752,0.995,1.4726,0.0029356873334677705,6.75,Large,47.25
9165,ULTRA BEVERAGE COMPANY LLP,41412,Crios Rose of Malbec,8.21,11.99,750.0,1151,9449.71,12893.0,1100.0,7466.63,122.21000000000001,68054.7,3443.290000000001,26.706662530055077,0.9556907037358818,1.3643804942162248,0.0029355972435919286,8.209999999999999,Large,418.71000000000004
7153,PINE STATE TRADING CO,8337,Marcati Limoncello,12.4,15.99,750.0,762,9448.800000000001,12224.54,1046.0,4976.58,823.82,15884.82,2775.74,22.706294060962616,1.372703412073491,1.293766404199475,0.002935314547774632,12.400000000000002,Medium,-3521.6
9552,M S WALKER INC,25216,Castello D'Alba Vinho Tinta,9.67,14.99,750.0,977,9447.59,8209.0,950.0,3904.73,105.88000000000001,55551.82,-1238.5900000000001,-15.088195882567915,0.9723643807574207,0.868898840868412,0.00293493865553405,9.67,Medium,261.09
4425,MARTIGNETTI COMPANIES,21178,Sensi Dalcampo Chianti Rsva,9.03,13.99,750.0,1046,9445.38,12456.57,743.0,8422.99,82.23,144929.24,3011.1900000000005,24.173508437716006,0.7103250478011472,1.3188003023700476,0.002934252108549186,9.03,Large,2736.0899999999997
4425,MARTIGNETTI COMPANIES,16692,Chartron Trebuchet Chard Bou,10.88,15.99,750.0,868,9443.84,12105.08,692.0,7428.759999999999,76.74,144929.24,2661.24,21.98448915661854,0.7972350230414746,1.2817963879100027,0.002933773700242992,10.88,Medium,1914.88
7153,PINE STATE TRADING CO,10452,Line 39 Lk Cnty Petite Sirah,6.07,9.99,750.0,1555,9438.85,13834.76,1424.0,8737.0,157.99,15884.82,4395.91,31.774385677814433,0.9157556270096463,1.4657251677905676,0.002932223533069023,6.07,Large,795.1700000000001
